2019-09-25 11:44:13,516 [Worker-3] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2019-09-26 09:21:27,211 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-common/src/test/resources
2019-09-26 09:21:27,380 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-pojo/src/main/java
2019-09-26 09:21:27,380 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-pojo/src/main/resources
2019-09-26 09:21:27,380 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-pojo/src/test/java
2019-09-26 09:21:27,380 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-pojo/src/test/resources
2019-09-26 09:21:27,482 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-dao/src/main/java
2019-09-26 09:21:27,482 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-dao/src/main/resources
2019-09-26 09:21:27,482 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-dao/src/test/java
2019-09-26 09:21:27,482 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-dao/src/test/resources
2019-09-26 09:21:27,573 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-sellergoods-interface/src/main/java
2019-09-26 09:21:27,574 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-sellergoods-interface/src/main/resources
2019-09-26 09:21:27,574 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-sellergoods-interface/src/test/java
2019-09-26 09:21:27,574 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-sellergoods-interface/src/test/resources
2019-09-26 09:21:27,631 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-content-interface/src/main/java
2019-09-26 09:21:27,632 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-content-interface/src/main/resources
2019-09-26 09:21:27,632 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-content-interface/src/test/java
2019-09-26 09:21:27,632 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-content-interface/src/test/resources
2019-09-26 09:21:27,690 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-manager-web/src/main/java
2019-09-26 09:21:27,691 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-manager-web/src/main/resources
2019-09-26 09:21:27,691 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-manager-web/src/test/java
2019-09-26 09:21:27,691 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-manager-web/src/test/resources
2019-09-26 09:21:28,503 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:21:28,618 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-content-service/src/main/java
2019-09-26 09:21:28,618 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-content-service/src/main/resources
2019-09-26 09:21:28,619 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-content-service/src/test/java
2019-09-26 09:21:28,619 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-content-service/src/test/resources
2019-09-26 09:21:28,894 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:21:28,985 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-sellergoods-service/src/main/java
2019-09-26 09:21:28,985 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-sellergoods-service/src/main/resources
2019-09-26 09:21:28,985 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-sellergoods-service/src/test/java
2019-09-26 09:21:28,985 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-sellergoods-service/src/test/resources
2019-09-26 09:21:29,203 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:21:29,284 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-portal-web/src/main/java
2019-09-26 09:21:29,284 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-portal-web/src/main/resources
2019-09-26 09:21:29,284 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-portal-web/src/test/java
2019-09-26 09:21:29,284 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-portal-web/src/test/resources
2019-09-26 09:21:29,504 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:21:29,602 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-shop-web/src/main/java
2019-09-26 09:21:29,602 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-shop-web/src/main/resources
2019-09-26 09:21:29,603 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-shop-web/src/test/java
2019-09-26 09:21:29,603 [Worker-30] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-shop-web/src/test/resources
2019-09-26 09:21:29,816 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:21:29,893 [Worker-30] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 11 project(s) in 11 sec
2019-09-26 09:21:32,097 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:32,103 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-09-26 09:21:32,117 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:32,122 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:21:34,466 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:34,482 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:21:34,483 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:34,489 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:21:35,019 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:35,027 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 23 resources
2019-09-26 09:21:35,115 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:35,121 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:21:35,246 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:35,252 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:21:35,253 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:35,259 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:21:40,336 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:21:40,405 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:40,411 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-09-26 09:21:40,413 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:40,418 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:21:44,671 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:21:44,738 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:44,746 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-09-26 09:21:44,747 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:44,752 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:21:44,934 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:44,939 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:21:44,940 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:44,945 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:21:54,158 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:21:54,233 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:54,238 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-26 09:21:54,240 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:54,247 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:21:58,637 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:21:58,679 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:58,684 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-26 09:21:58,685 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:21:58,689 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:22:02,612 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:22:02,659 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:22:02,664 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-26 09:22:02,665 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:22:02,670 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:23:54,355 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.joey:fangxingmall-test:0.0.1-SNAPSHOT @ E:\方兴商城\Project\FangXingMall\fangxingmall-parent\fangxingmall-test\pom.xml.
2019-09-26 09:23:54,581 [Worker-6] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-test/src/main/java
2019-09-26 09:23:54,581 [Worker-6] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-test/src/main/resources
2019-09-26 09:23:54,588 [Worker-6] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /fangxingmall-test/src/test/java
2019-09-26 09:23:54,588 [Worker-6] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /fangxingmall-test/src/test/resources
2019-09-26 09:28:09,145 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:32:12,406 [Worker-0] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2019-09-26 09:32:12,786 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:32:17,337 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:32:17,348 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-09-26 09:32:17,354 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:32:17,361 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:32:17,779 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:32:17,875 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:32:17,883 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-09-26 09:32:17,885 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:32:17,892 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:32:18,068 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:32:18,160 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:32:18,166 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-26 09:32:18,168 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:32:18,173 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:32:18,266 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:32:18,347 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:32:18,352 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-26 09:32:18,354 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:32:18,360 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:32:18,874 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.alibaba:dubbo:jar:2.8.4 is missing, no dependency information available
2019-09-26 09:32:18,955 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:32:18,960 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-26 09:32:18,962 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:32:18,973 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:34:14,431 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:34:14,441 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2019-09-26 09:34:14,452 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:34:14,460 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-26 09:34:15,850 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-26 09:34:15,860 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
